Country_Code,Country_Name,id_transaction,date_ecriture,ministere_code,ministere_nom,code_budgetaire,libelle,tiers,montant_XOF,AMOUNT_local,UNIT,AMOUNT_USD
CTB,Country B,SN-2024000680,12-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,Formation & Sensibilisation SARL,43373731,43373731.0,XOF,
CTB,Country B,SN-2024000681,25-03-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,Impressions Modernes,776531,776531.0,XOF,
CTB,Country B,SN-2024000682,09-11-2023,MEN,Ministere de l'Education Nationale,611030.0,Kits obstetricaux et accouchement,Pharma Ouest SA,30524510,30524510.0,XOF,
CTB,Country B,SN-2024000683,01-01-2024,MFB,Ministere des Finances et du Budget,611030.0,Kits obstetricaux et accouchement,Bureau Moderne SARL,9880302,9880302.0,XOF,
CTB,Country B,SN-2024000684,15-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610100.0,Traitements et salaires - personnel permanent,PharmaSante,3663241,3663241.0,XOF,
CTB,Country B,SN-2024000685,03-12-2023,MFB,Ministere des Finances et du Budget,613010.0,Nettoyage et hygiene - formations sanitaires,Bureau Moderne SARL,15031258,15031258.0,XOF,
CTB,Country B,SN-2024000686,05-05-2024,MINT,Ministere de l'Interieur,611010.0,Achat de medicaments essentiels,Fournitures Scolaires SA,30021924,30021924.0,XOF,
CTB,Country B,SN-2024000687,27-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,Bureau Moderne SARL,43704371,43704371.0,XOF,
CTB,Country B,SN-2024000688,15-01-2024,MEN,Ministere de l'Education Nationale,612015.0,Campagnes de sensibilisation - VIH/SIDA,SARL Fournitures Medicales,84558507,84558507.0,XOF,
CTB,Country B,SN-2024000689,30-04-2024,MFB,Ministere des Finances et du Budget,613020.0,Carburants et lubrifiants,Bureau Moderne SARL,"15636250,00",15636250.0,XOF,
CTB,Country B,SN-2024000690,02-07-2024,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,Banque Regionale,"1,967,326 FCFA",1967326.0,XOF,
CTB,Country B,SN-2024000691,06-08-2024,MFB,Ministere des Finances et du Budget,611025.0,Kits de tests VIH et antiretroviraux,Transport Afrique de l'Ouest,8527477,8527477.0,XOF,
CTB,Country B,SN-2024000692,04-03-2024,MFB,Ministere des Finances et du Budget,614020.0,Achat de vehicules - ambulances,Pharma Ouest SA,5504729,5504729.0,XOF,
CTB,Country B,SN-2024000693,13-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,Nettoyage Pro Dakar,22508300,22508300.0,XOF,
CTB,Country B,SN-2024000694,26-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614010.0,Construction et rehabilitation - centres de sante,Institut de Sante Publique,47045518,47045518.0,XOF,
CTB,Country B,SN-2024000695,20-03-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,Cliniques Reunies,7016821,7016821.0,XOF,
CTB,Country B,SN-2024000696,23-07-2024,MFB,Ministere des Finances et du Budget,612030.0,Appui aux victimes de VBG,Cliniques Reunies,910719,910719.0,XOF,
CTB,Country B,SN-2024000697,31-01-2024,MFB,Ministere des Finances et du Budget,611015.0,Achat de contraceptifs et produits de planification familiale,Fournitures Scolaires SA,6296067,6296067.0,XOF,
CTB,Country B,SN-2024000698,10-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610200.0,Frais de fonctionnement,Fournitures Scolaires SA,40092536,40092536.0,XOF,
CTB,Country B,SN-2024000699,15-05-2024,MINT,Ministere de l'Interieur,614010.0,Construction et rehabilitation - centres de sante,Nettoyage Pro Dakar,6630152,6630152.0,XOF,
CTB,Country B,SN-2024000700,17-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611020.0,Achat de vaccins et intrants immunisation,Impressions Modernes,96716525,96716525.0,XOF,
CTB,Country B,SN-2024000701,22-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611030.0,Kits obstetricaux et accouchement,SolutionsIT SA,3823347,3823347.0,XOF,
CTB,Country B,SN-2024000702,18-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612015.0,Campagnes de sensibilisation - VIH/SIDA,Fournitures Scolaires SA,850714,850714.0,XOF,
CTB,Country B,SN-2024000703,17-02-2024,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,SARL Fournitures Medicales,12457335,12457335.0,XOF,
CTB,Country B,SN-2024000704,24-04-2024,MEN,Ministere de l'Education Nationale,612015.0,Campagnes de sensibilisation - VIH/SIDA,SolutionsIT SA,"595,597 FCFA",595597.0,XOF,
CTB,Country B,SN-2024000705,11-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614010.0,Construction et rehabilitation - centres de sante,Cliniques Reunies,447707,447707.0,XOF,
CTB,Country B,SN-2024000706,01-08-2024,MEN,Ministere de l'Education Nationale,611040.0,Reactifs et consommables de laboratoire,SolutionsIT SA,3607015,3607015.0,XOF,
CTB,Country B,SN-2024000707,24-09-2024,MFB,Ministere des Finances et du Budget,612025.0,Services de conseil SRH pour adolescents,Banque Regionale,3400069,3400069.0,XOF,
CTB,Country B,SN-2024000708,19-06-2024,MFB,Ministere des Finances et du Budget,614020.0,Achat de vehicules - ambulances,Formation & Sensibilisation SARL,387077,387077.0,XOF,
CTB,Country B,SN-2024000709,21-01-2024,MEN,Ministere de l'Education Nationale,612010.0,Campagnes de sensibilisation - sante maternelle,Banque Regionale,668701,668701.0,XOF,
CTB,Country B,SN-2024000710,04-09-2024,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Fournitures Scolaires SA,97970845,97970845.0,XOF,
CTB,Country B,SN-2024000711,14-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,Transport Afrique de l'Ouest,2983634,2983634.0,XOF,
CTB,Country B,SN-2024000712,06-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612020.0,Depistage precoce du cancer du col,Formation & Sensibilisation SARL,3170152,3170152.0,XOF,
CTB,Country B,SN-2024000713,27-06-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Transport Afrique de l'Ouest,7619246,7619246.0,XOF,
CTB,Country B,SN-2024000714,08-12-2023,MFB,Ministere des Finances et du Budget,610200.0,Frais de fonctionnement,Cabinet Consulting Sahel,7917595,7917595.0,XOF,
CTB,Country B,SN-2024000715,24-12-2023,MINT,Ministere de l'Interieur,610200.0,Frais de fonctionnement,Bureau Moderne SARL,40224243,40224243.0,XOF,
CTB,Country B,SN-2024000716,13-02-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Cabinet Consulting Sahel,3555081,3555081.0,XOF,
CTB,Country B,SN-2024000717,04-09-2024,MINT,Ministere de l'Interieur,614010.0,Construction et rehabilitation - centres de sante,Banque Regionale,7860900,7860900.0,XOF,
CTB,Country B,SN-2024000718,03-11-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612010.0,Campagnes de sensibilisation - sante maternelle,PharmaSante,457976,457976.0,XOF,
CTB,Country B,SN-2024000719,01-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,Diagnostics Reunis,87572902,87572902.0,XOF,
CTB,Country B,SN-2024000720,28-03-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,SolutionsIT SA,11243174,11243174.0,XOF,
CTB,Country B,SN-2024000721,09-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610100.0,Traitements et salaires - personnel permanent,Pharma Ouest SA,9575455,9575455.0,XOF,
CTB,Country B,SN-2024000722,08-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,SolutionsIT SA,3627835,3627835.0,XOF,
CTB,Country B,SN-2024000723,03-09-2024,MEN,Ministere de l'Education Nationale,611040.0,Reactifs et consommables de laboratoire,Cabinet Consulting Sahel,100643683,100643683.0,XOF,
CTB,Country B,SN-2024000724,15-08-2024,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Institut de Sante Publique,6514430,6514430.0,XOF,
CTB,Country B,SN-2024000725,09-05-2024,MFB,Ministere des Finances et du Budget,611010.0,Achat de medicaments essentiels,Impressions Modernes,81202754,81202754.0,XOF,
CTB,Country B,SN-2024000726,06-12-2023,MEN,Ministere de l'Education Nationale,612025.0,Services de conseil SRH pour adolescents,Batiment et Travaux SA,2363491,2363491.0,XOF,
CTB,Country B,SN-2024000727,11-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Impressions Modernes,386292,386292.0,XOF,
CTB,Country B,SN-2024000728,15-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611025.0,Kits de tests VIH et antiretroviraux,SARL Fournitures Medicales,995726,995726.0,XOF,
CTB,Country B,SN-2024000729,09-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,Transport Afrique de l'Ouest,44976708,44976708.0,XOF,
CTB,Country B,SN-2024000730,20-10-2023,MEN,Ministere de l'Education Nationale,613030.0,Imprimerie et fournitures de bureau,Fournitures Scolaires SA,43901205,43901205.0,XOF,
CTB,Country B,SN-2024000731,05-08-2024,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,SolutionsIT SA,12723892,12723892.0,XOF,
CTB,Country B,SN-2024000732,16-04-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,SolutionsIT SA,819573,819573.0,XOF,
CTB,Country B,SN-2024000733,13-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,Transport Afrique de l'Ouest,95965564,95965564.0,XOF,
CTB,Country B,SN-2024000734,09-02-2024,MSAS,Ministere de la Sante et de l'Action Sociale,614020.0,Achat de vehicules - ambulances,Formation & Sensibilisation SARL,"12910757,00",12910757.0,XOF,
CTB,Country B,SN-2024000735,20-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611020.0,Achat de vaccins et intrants immunisation,PharmaSante,3012240,3012240.0,XOF,
CTB,Country B,SN-2024000736,18-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,610100.0,Traitements et salaires - personnel permanent,Impressions Modernes,49117828,49117828.0,XOF,
CTB,Country B,SN-2024000737,16-01-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,Bureau Moderne SARL,7024094,7024094.0,XOF,
CTB,Country B,SN-2024000738,30-09-2024,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,Banque Regionale,65219454,65219454.0,XOF,
CTB,Country B,SN-2024000739,30-08-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,SARL Fournitures Medicales,13990528,13990528.0,XOF,
CTB,Country B,SN-2024000740,12-06-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Transport Afrique de l'Ouest,2604086,2604086.0,XOF,
CTB,Country B,SN-2024000741,17-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,Fournitures Scolaires SA,734033,734033.0,XOF,
CTB,Country B,SN-2024000742,29-03-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613020.0,Carburants et lubrifiants,Pharma Ouest SA,48557181,48557181.0,XOF,
CTB,Country B,SN-2024000743,20-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611025.0,Kits de tests VIH et antiretroviraux,Institut de Sante Publique,13275462,13275462.0,XOF,
CTB,Country B,SN-2024000744,26-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,Diagnostics Reunis,2492146,2492146.0,XOF,
CTB,Country B,SN-2024000745,14-08-2024,MFB,Ministere des Finances et du Budget,612025.0,Services de conseil SRH pour adolescents,Formation & Sensibilisation SARL,48013692,48013692.0,XOF,
CTB,Country B,SN-2024000746,23-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Impressions Modernes,732582,732582.0,XOF,
CTB,Country B,SN-2024000747,28-06-2024,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,SolutionsIT SA,44891921,44891921.0,XOF,
CTB,Country B,SN-2024000748,04-05-2024,MEN,Ministere de l'Education Nationale,611025.0,Kits de tests VIH et antiretroviraux,Fournitures Scolaires SA,57443707,57443707.0,XOF,
CTB,Country B,SN-2024000749,30-03-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611020.0,Achat de vaccins et intrants immunisation,Formation & Sensibilisation SARL,49530080,49530080.0,XOF,
CTB,Country B,SN-2024000750,29-09-2024,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,Diagnostics Reunis,775498,775498.0,XOF,
CTB,Country B,SN-2024000751,20-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Diagnostics Reunis,"1464890,00",1464890.0,XOF,
CTB,Country B,SN-2024000752,09-02-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614010.0,Construction et rehabilitation - centres de sante,Institut de Sante Publique,813682,813682.0,XOF,
CTB,Country B,SN-2024000753,12-10-2023,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Batiment et Travaux SA,393460,393460.0,XOF,
CTB,Country B,SN-2024000754,08-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610200.0,Frais de fonctionnement,Fournitures Scolaires SA,2227988,2227988.0,XOF,
CTB,Country B,SN-2024000755,28-03-2024,MEN,Ministere de l'Education Nationale,614010.0,Construction et rehabilitation - centres de sante,Cliniques Reunies,42997611,42997611.0,XOF,
CTB,Country B,SN-2024000756,15-02-2024,MINT,Ministere de l'Interieur,611040.0,Reactifs et consommables de laboratoire,Batiment et Travaux SA,69031514,69031514.0,XOF,
CTB,Country B,SN-2024000757,25-01-2024,MEN,Ministere de l'Education Nationale,610100.0,Traitements et salaires - personnel permanent,Bureau Moderne SARL,14379414,14379414.0,XOF,
CTB,Country B,SN-2024000758,02-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,SolutionsIT SA,2461188,2461188.0,XOF,
CTB,Country B,SN-2024000759,11-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,PharmaSante,18469593,18469593.0,XOF,
CTB,Country B,SN-2024000760,20-06-2024,MINT,Ministere de l'Interieur,611015.0,Achat de contraceptifs et produits de planification familiale,SARL Fournitures Medicales,769622,769622.0,XOF,
CTB,Country B,SN-2024000761,12-10-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Impressions Modernes,2059388,2059388.0,XOF,
CTB,Country B,SN-2024000762,12-12-2023,MFB,Ministere des Finances et du Budget,611020.0,Achat de vaccins et intrants immunisation,Cliniques Reunies,1766795,1766795.0,XOF,
CTB,Country B,SN-2024000763,27-09-2024,MFB,Ministere des Finances et du Budget,611015.0,Achat de contraceptifs et produits de planification familiale,Batiment et Travaux SA,28854479,28854479.0,XOF,
CTB,Country B,SN-2024000764,09-05-2024,MINT,Ministere de l'Interieur,611040.0,Reactifs et consommables de laboratoire,Banque Regionale,324042,324042.0,XOF,
CTB,Country B,SN-2024000765,29-02-2024,MFB,Ministere des Finances et du Budget,613010.0,Nettoyage et hygiene - formations sanitaires,PharmaSante,3077569,3077569.0,XOF,
CTB,Country B,SN-2024000766,05-11-2023,MSAS,Ministere de la Sante et de l'Action Sociale,610100.0,Traitements et salaires - personnel permanent,Cliniques Reunies,40295841,40295841.0,XOF,
CTB,Country B,SN-2024000767,13-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,Impressions Modernes,20867540,20867540.0,XOF,
CTB,Country B,SN-2024000768,20-06-2024,MEN,Ministere de l'Education Nationale,613010.0,Nettoyage et hygiene - formations sanitaires,Institut de Sante Publique,65728460,65728460.0,XOF,
CTB,Country B,SN-2024000769,26-12-2023,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Transport Afrique de l'Ouest,13894673,13894673.0,XOF,
CTB,Country B,SN-2024000770,15-02-2024,MEN,Ministere de l'Education Nationale,611025.0,Kits de tests VIH et antiretroviraux,Bureau Moderne SARL,"399,851 FCFA",399851.0,XOF,
CTB,Country B,SN-2024000771,05-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611015.0,Achat de contraceptifs et produits de planification familiale,SARL Fournitures Medicales,8809505,8809505.0,XOF,
CTB,Country B,SN-2024000772,26-03-2024,MFB,Ministere des Finances et du Budget,612025.0,Services de conseil SRH pour adolescents,Impressions Modernes,12152187,12152187.0,XOF,
CTB,Country B,SN-2024000773,20-10-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612015.0,Campagnes de sensibilisation - VIH/SIDA,Cliniques Reunies,15473723,15473723.0,XOF,
CTB,Country B,SN-2024000774,06-12-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612015.0,Campagnes de sensibilisation - VIH/SIDA,Batiment et Travaux SA,6779805,6779805.0,XOF,
CTB,Country B,SN-2024000775,10-04-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Diagnostics Reunis,109593265,109593265.0,XOF,
CTB,Country B,SN-2024000776,08-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612015.0,Campagnes de sensibilisation - VIH/SIDA,Bureau Moderne SARL,"1444814,00",1444814.0,XOF,
CTB,Country B,SN-2024000777,07-02-2024,MFB,Ministere des Finances et du Budget,611030.0,Kits obstetricaux et accouchement,Bureau Moderne SARL,13549794,13549794.0,XOF,
CTB,Country B,SN-2024000778,19-07-2024,MINT,Ministere de l'Interieur,613020.0,Carburants et lubrifiants,Transport Afrique de l'Ouest,2306002,2306002.0,XOF,
CTB,Country B,SN-2024000779,02-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614020.0,Achat de vehicules - ambulances,Institut de Sante Publique,30411909,30411909.0,XOF,
CTB,Country B,SN-2024000780,09-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Formation & Sensibilisation SARL,38250038,38250038.0,XOF,
